age,businesstravel,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,Attrition
-1.634741276,1,1,-0.754714278,1,0,925,2,1,3,1,2,3,0,-0.505163533,-1.088273423,0,1.036019304,3,1,0,-0.974931213,0.278638507,3,-0.72730262,-0.624059921,-0.776138513,-0.602239027,1
0.184328097,1,0,1.108298456,3,0,170,2,1,1,1,0,2,1,-0.386032335,0.814265291,1,-0.568378946,3,2,1,-0.847817135,-0.685122918,3,-0.742735098,-0.449970498,0.276817696,-0.5128124,1
-0.304136878,1,1,-0.017735876,4,0,1807,4,0,3,2,2,1,0,-0.246139014,0.480124305,0,0.462708732,3,2,0,-0.020796831,0.325654242,1,0.105985178,-0.875111412,-0.776138513,0.836478307,1
-0.771249724,1,0,0.200247872,1,2,484,1,0,2,1,3,2,0,-0.510589895,-0.492339407,1,-1.022804239,3,2,0,-0.789727787,0.954328001,3,-0.444156856,-0.358183214,-0.372486076,-0.865195323,1
-1.803415905,1,0,-0.780014719,3,0,921,2,0,2,1,5,3,0,-0.985656941,-0.68281683,0,-0.490029005,3,3,0,-1.251953053,0.242133126,1,-0.933336117,-0.64251503,-0.776138513,-0.610120557,1
-1.197795832,1,0,-0.723597402,2,1,539,1,0,2,1,2,1,1,-0.577867148,0.724236027,0,-0.514150113,3,3,1,-0.74389978,1.566027849,2,-0.925742425,-0.621200067,-0.731951141,-0.661612236,1
-0.475882979,1,1,0.645297942,2,1,323,3,0,2,1,1,4,0,-0.90325682,0.775284587,1,-0.60391075,3,3,0,-0.482807242,-0.583426746,1,-0.345464284,-0.088163229,-0.776138513,-0.12059391,1
0.022344997,1,0,0.213565925,1,1,1033,1,1,1,2,4,2,1,-0.341064548,0.933397845,0,-0.057267399,3,1,0,0.549490894,-0.676907175,1,-1.097166877,-1.150346993,-0.755492503,-1.146310635,1
1.900263782,1,0,1.743658681,2,0,1908,1,0,3,1,1,3,0,-0.764694677,-0.632677045,0,0.131984594,3,4,0,-0.827456512,0.130419165,3,-0.549452958,-0.655817316,-0.347654578,-1.133139916,1
-0.913063762,1,0,0.303081134,1,0,1172,2,1,3,1,1,3,0,-0.73035448,-0.730535769,1,-0.958528573,3,3,0,-1.303539904,1.129549512,2,-1.032321298,-0.869617355,-0.776138513,-1.06822857,1
-1.468171312,1,1,0.684673663,1,2,1708,3,0,1,1,7,3,1,-1.024496223,-0.68281683,0,0.172106829,3,2,1,-1.251169638,-0.685122918,3,-0.932189389,-0.911611304,-0.776138513,-0.89288447,1
-0.638431189,2,0,1.83169743,3,1,1964,1,0,3,1,0,3,0,-0.239585962,-0.606620331,1,-1.073898621,3,2,0,-0.17668444,1.062202991,3,0.565626304,0.627794111,-0.776138513,0.974062229,1
-0.429664407,1,1,-0.041545567,2,0,326,2,0,3,1,2,2,1,-0.875422312,1.29669281,0,0.216264026,3,2,0,-0.131435528,-0.271976651,2,0.019453768,0.303371387,-0.603100359,0.335171464,1
1.169879083,1,0,-0.355616865,3,1,437,3,0,2,2,0,2,1,-0.303442147,0.000108311,0,0.219788936,3,1,0,0.032162131,0.278638507,2,-0.197049951,-0.811338525,1.094703374,0.149959482,1
0.260146609,1,0,-0.606039855,3,0,1691,4,0,3,1,3,2,0,-1.009484746,-0.496894095,0,-1.001927539,3,1,0,-0.259004603,-0.245434628,3,-0.394523376,-0.285379744,0.512944777,-0.259914643,1
-0.000861394,1,0,-0.904235908,3,0,1571,2,0,2,2,2,1,1,-0.194965341,0.374097571,0,-1.150554102,3,1,1,-0.506282149,-0.423929849,3,-0.188479231,-0.392439808,-0.09899718,0.085043707,1
1.67296055,1,0,1.958493914,3,0,1991,1,0,2,3,0,1,0,0.963757201,1.137943539,1,-0.60391075,3,2,0,0.715948949,-0.428675562,2,-0.872397347,-0.621200067,0.031166362,-0.750695449,1
-1.281192858,1,0,0.812411217,1,1,178,2,0,3,1,4,2,0,-0.799214712,0.487781291,0,1.428569105,3,2,0,-0.865000307,-0.685122918,2,-0.84681474,-0.645127541,-0.776138513,-0.623533335,1
-0.861680576,1,0,1.583135045,3,0,20,3,0,2,1,2,2,0,-0.954093492,1.054750244,0,-0.006278485,3,2,0,-0.626693493,1.242399933,3,-0.498356603,-0.584105376,-0.776138513,-0.314957778,1
-0.70238655,0,1,0.006511332,2,0,991,3,0,2,1,1,1,0,-0.923864506,-0.490580634,1,1.721900626,4,1,0,-1.006437622,-1.18517812,3,-0.872787612,-0.759228687,-0.471496179,-0.738862212,1
-0.579751736,0,1,0.073319161,2,1,993,3,0,2,1,1,1,0,-0.877130579,-1.026223857,1,1.941993557,4,1,0,-0.951293497,-1.903306769,2,-0.693721646,-0.621200067,-0.435997017,-0.599348401,1
0.420551894,2,0,-0.907307559,3,0,1124,1,0,3,3,3,3,1,1.060136636,1.500879458,0,-1.019031625,3,4,2,1.00399839,1.242399933,3,1.703078739,0.469700925,1.765660567,0.025742038,1
-1.816613884,1,0,0.017459281,3,1,1077,3,1,2,1,4,2,0,-0.997696022,-0.68281683,0,-0.421880941,3,1,0,-1.292511459,0.761495817,2,-0.992703694,-0.809155647,-0.641315015,-0.789326388,1
-0.70094211,1,1,0.029568118,2,1,1430,1,1,2,1,1,2,0,-0.827014299,-0.780089631,0,-0.877232426,3,2,0,-1.122196347,-0.181441982,3,-0.79125605,-0.713816313,-0.101703823,-0.6929612,1
-0.210660704,1,0,0.142770981,2,1,1639,3,0,1,2,0,1,1,0.828134198,2.302415667,0,0.432052485,3,3,0,0.457129786,0.211262284,2,1.125341788,1.995731428,1.53289931,-1.12836635,1
0.013543587,1,1,2.078468281,1,1,283,2,0,3,1,3,1,0,-0.040744876,1.460437127,0,0.891385545,3,2,0,0.66269966,-0.787121735,2,-1.020133158,-1.124370737,-0.733418323,-1.017638528,1
1.320154893,1,0,-0.033230558,1,0,853,3,0,3,1,0,3,0,-0.493227422,0.171757446,0,0.462871345,3,2,0,0.040392601,0.278638507,2,0.537945761,0.362151107,2.049428549,0.113063279,1
0.330947245,1,1,1.516972985,3,1,1307,2,0,3,1,1,1,0,-0.387650693,-1.013231516,0,-0.707347447,3,1,0,-0.595256898,-0.685122918,3,-0.134636564,-0.355000226,-0.776138513,-0.207332115,1
-1.060753609,2,1,1.609580116,3,3,1942,1,0,2,1,7,1,0,-0.852193548,-0.68281683,0,-0.71547674,3,1,0,-1.383726333,-0.571049353,3,-1.126219938,-1.183926365,-0.776138513,-1.168129647,1
0.180750178,1,0,-0.76889435,2,1,444,3,0,2,1,0,3,1,-0.274024736,0.55553138,1,0.709830777,3,1,0,0.085757614,0.31592134,2,-1.110709109,-1.16215746,-0.744908157,-1.146126509,1
-0.727921177,1,1,0.608043968,3,0,1812,4,0,3,1,4,1,1,-0.575492397,-0.219001411,0,-0.273962304,3,3,0,-0.33287179,0.278638507,2,-0.109987396,-0.902563216,-0.58825041,0.425478796,1
-0.655801464,1,0,-0.345153361,3,2,1296,1,1,2,1,2,2,1,-0.32665456,0.08295686,1,-0.504753593,3,1,1,0.113923567,-0.685122918,3,0.343323084,0.887690163,1.756549999,0.960168462,1
-1.953112429,1,0,1.445547375,2,4,959,3,0,2,1,5,2,0,-0.964800459,-0.68281683,1,-0.606723324,3,1,0,-1.373156009,0.286076583,3,-1.110747573,-1.173792735,-0.769907931,-1.157886979,1
0.159403239,1,1,-0.157060559,3,0,1534,4,0,3,1,1,1,0,-0.912689763,-0.014514657,0,-0.429013895,3,1,0,0.336446864,0.105110292,1,-0.252116694,-0.159794375,0.063587118,-0.809691789,1
-1.515320583,1,0,-0.566643696,1,0,715,1,0,3,1,0,3,0,-0.597589015,1.674857808,0,-0.518053711,3,1,0,-1.066781304,0.609148675,3,-0.971576629,-0.749853458,-0.061118742,-1.103110795,1
2.13792649,1,1,-0.887515111,1,0,918,3,0,1,1,2,4,2,-0.906635528,2.206210608,1,-0.355542986,3,3,1,-1.022273561,0.102658195,2,-1.016399931,-1.004109755,-0.739285574,-1.168129647,1
-0.649158727,1,1,1.579678449,4,0,1389,4,0,3,1,2,3,0,-0.043000295,-0.68281683,1,-0.0578797,3,4,1,-0.151383297,0.277558987,2,0.677628572,-0.621200067,1.646228247,0.822604714,1
-1.17156935,2,0,-0.572792432,3,2,1489,1,0,3,1,4,2,0,-0.766606507,-0.048629657,0,-0.542488006,3,3,0,-0.896667787,-0.149096416,3,-0.992191658,-0.870948276,-0.5516344,-0.851783907,1
0.738997485,1,0,-0.824180355,2,1,46,1,0,2,1,4,3,1,-0.867169436,-0.583639177,1,-0.197555655,3,2,0,-1.009809861,-0.685122918,2,-0.77405396,-0.7581475,-0.579669411,-0.737769392,1
1.006964299,1,0,-0.915147399,3,4,1109,4,0,3,2,0,2,0,-0.086909572,-0.184029404,1,0.23505195,3,3,0,-0.694161002,0.743772264,3,-0.911807905,-0.674428822,-0.358457812,-0.653149899,1
-0.354939728,1,0,-0.21440734,3,0,30,2,0,2,1,5,1,0,-0.728433033,1.36881444,0,1.75979422,3,1,0,-0.256883228,0.870131923,2,-0.440466273,-0.502858331,-0.62022141,-0.479733305,1
-1.870601213,1,1,-0.648838687,2,3,565,1,0,2,1,7,3,0,-0.87305237,-0.545727404,0,-0.785288955,3,2,0,-1.326135408,0.197587883,4,-1.109360136,-1.136602082,-0.74219206,-1.144212901,1
-1.779431704,1,0,0.442312272,1,3,922,3,1,2,1,2,3,0,-0.891743582,-0.68281683,0,0.500691071,3,1,0,-1.339017632,0.278638507,2,-1.060777347,-1.000233607,-0.776138513,-0.982460351,1
-1.424060554,1,0,-0.453013727,1,1,681,3,0,3,1,3,1,1,-0.968616602,-0.910968898,0,-1.150554102,3,2,0,-1.077018771,0.914946117,3,-0.789511351,-0.711367689,-0.598468597,-0.724524552,1
-0.324826756,1,0,-0.397720764,3,2,1100,3,0,3,2,0,1,0,0.548145095,-1.043134954,0,1.792659057,4,1,0,-0.414966381,-0.852591679,2,0.11455404,0.590050522,0.651428616,0.591990367,1
-0.004416507,1,0,0.114017033,3,3,1660,2,0,3,1,0,2,0,-0.618266296,0.132238582,1,1.373037607,3,1,0,0.105028984,-0.322078459,2,0.349922553,0.606424621,0.733452105,0.394090199,1
1.328325885,1,0,0.212957634,2,1,840,3,0,3,2,0,4,0,0.291709815,-0.671725061,0,0.757738259,3,1,1,-0.28430987,0.278638507,3,0.477600173,1.064426184,2.049428549,0.812284286,1
1.552794817,1,1,-0.404787434,2,2,2031,3,0,3,1,1,3,1,-0.822410502,2.206823691,0,-1.001877568,3,3,1,0.148429256,1.067650153,1,0.387272094,0.991223469,1.848707052,0.797600101,1
-0.010724362,0,1,0.966802782,3,2,1905,3,0,1,1,1,1,0,-0.923495253,-0.68281683,0,1.883551275,3,2,0,-0.835881951,-0.561328999,3,-0.350060963,-0.621200067,0.331121523,-1.168129647,1
-0.962569206,1,0,0.403992199,4,0,1411,3,1,2,1,2,3,0,-0.97915544,-0.68281683,0,-0.68135452,3,3,0,-0.696647389,-0.412047915,3,-0.12050457,-0.780644596,1.248824047,0.258544171,1
0.76880235,0,1,0.088269373,3,0,1200,2,0,2,1,1,2,0,-0.790734276,-0.6452678,0,-1.120333932,3,2,0,-0.701444736,1.206880084,2,-0.142304085,-0.079213294,-0.776138513,-0.609829742,1
-0.743330442,1,1,0.172866397,2,2,1427,1,1,2,1,2,2,0,-0.547175316,-0.858966925,0,-0.877232426,3,2,0,-0.910124963,-0.554515481,3,-0.519638034,-0.332609969,0.445186809,-0.307653067,1
-0.933572495,1,1,1.694087125,3,0,55,1,0,1,1,2,3,0,-0.410065128,-0.68281683,0,-0.877232426,3,3,0,-0.901989382,-0.916250011,2,-0.581335196,-0.531659563,-0.292123425,-0.565463406,1
0.377625414,1,1,-0.287474836,3,1,987,4,0,2,1,1,1,0,-0.902712046,1.035196733,0,1.738074685,4,2,0,-0.894966304,1.535310541,3,-1.248079952,-1.183926365,-0.776138513,-1.168129647,1
-0.898552507,1,1,0.697611154,2,2,1956,2,0,2,1,1,3,1,-0.915291485,0.800993729,0,-0.779111407,3,1,0,-0.649752555,-0.685122918,2,-0.524787397,-0.902563216,-0.776138513,-0.314957778,1
-1.531163387,1,0,-0.342282193,1,2,241,2,0,1,1,5,1,0,-0.724384769,-0.789220888,0,1.044107076,3,1,0,-1.14759059,0.893466176,3,-1.277319607,-1.183926365,-0.776138513,-1.098083905,1
-1.09754498,1,0,-0.685940878,2,1,541,1,0,2,1,2,1,1,-0.617136888,0.516958963,0,-0.430739861,3,3,1,-0.785696537,1.41897112,2,-0.925742425,-0.621200067,-0.690889937,-0.719471029,1
-0.572562801,0,1,0.083445395,2,1,994,3,0,2,1,1,1,0,-0.871767585,-1.01953518,1,1.950965513,4,1,0,-0.94904558,-1.879579711,2,-0.690431246,-0.621200067,-0.44262209,-0.599348401,1
-1.221269266,1,1,-0.764120879,1,2,516,2,0,3,1,1,1,0,-0.700163186,-0.623428038,0,1.29230948,3,3,0,-0.593343832,-0.133017991,3,-0.307586764,-0.187420189,-0.776138513,-0.160901041,1
-0.331557767,1,0,1.794476943,3,1,1108,1,0,2,1,0,2,0,-0.901134731,0.518288717,1,1.222913203,3,2,0,-0.835881951,-1.952992139,3,-0.946873601,-0.650856932,-0.01138031,-0.629324374,1
0.994429446,1,1,1.910134226,2,0,1422,1,0,2,1,1,1,0,-0.593044956,-0.003368371,0,0.945544173,3,1,0,0.785576606,-0.524774618,3,-0.624852292,-0.480274484,-0.439644794,-0.456906455,1
-0.019230828,1,1,0.315355119,3,0,1810,4,0,3,2,2,1,1,-0.045041753,0.539766288,0,0.802350737,3,3,1,0.048617106,0.057922003,2,0.168470144,-0.515943733,-0.498810268,0.822604714,1
0.249872102,1,0,0.325979305,4,1,1728,2,0,1,2,0,1,1,0.403137872,1.184823959,0,-0.763217926,3,2,2,1.029918776,0.278638507,2,0.009053735,-0.375208772,0.678162276,0.063686712,1
-0.833176844,1,0,-0.556203723,3,3,788,4,0,2,1,0,2,0,-0.525321252,0.389849298,0,-0.028376082,3,3,0,-0.439476061,-0.685122918,2,0.044858098,0.459640524,0.774469451,0.208731438,1
-0.094816455,1,1,0.804268881,3,0,1041,2,1,3,1,2,1,0,-0.804501526,-0.58840006,0,0.20022336,3,2,0,0.920813741,-1.593062838,2,1.895632285,2.261937687,2.075906755,2.582730572,1
-1.516503743,1,0,-0.132291047,2,0,1702,3,0,2,1,6,3,1,-0.951470761,-0.68281683,0,1.378506621,3,2,1,-1.1302646,-0.685122918,3,-0.755214013,-0.663232581,-0.776138513,-0.641833185,1
-1.743686623,1,0,0.14610423,2,0,491,2,1,3,1,6,2,0,-0.856157884,-0.68281683,0,-0.218620489,3,3,0,-1.343299433,-1.775172411,3,-1.067044854,-1.100876212,-0.716565331,-1.084185873,1
0.018051941,1,1,0.113010717,3,1,1809,4,0,3,2,3,1,0,-0.483117322,-0.670772397,0,-0.038418756,3,2,0,-0.147028605,1.223410697,1,0.676102657,-0.328749379,-0.764208613,1.104193626,1
-0.007073095,1,0,-0.69112308,2,0,1728,1,0,1,2,0,2,0,0.547330489,1.48683938,0,-0.411435158,3,2,0,0.514447092,-0.37291458,2,-0.157701166,-0.72819158,0.204578707,-0.246852643,1
0.006851061,1,0,-0.185479102,1,0,15,2,1,2,1,0,2,0,-0.297300012,0.897694551,1,0.190236688,3,1,0,-0.302840788,-0.411575402,1,0.233786082,-0.309426237,0.303934433,0.507476189,1
-0.654940274,2,0,0.308927796,2,1,1935,1,0,4,1,2,2,0,-1.011634345,-0.155008427,0,-0.041611787,3,2,0,-0.762879564,-0.34546799,3,-0.736748076,-1.001723005,-0.776138513,-0.615638032,1
-0.151709895,1,0,1.049666416,3,2,1310,3,0,2,2,0,2,0,0.091422041,-0.109994199,1,-0.766372022,3,2,0,-0.232485582,-0.685122918,3,-0.161680863,0.283892404,0.609852525,-0.360679547,1
-0.522649352,1,1,-0.55616633,3,1,1465,1,0,3,1,4,3,1,-0.692997647,0.573158578,0,-0.394211658,3,3,0,-0.824659537,-1.239688967,1,-0.925742425,-0.621200067,0.031166362,-0.599348401,1
-1.345028312,1,0,-0.270543952,2,0,1701,3,0,3,1,6,3,1,-0.933382442,-0.656072358,1,1.403292178,3,2,1,-0.965992483,-0.621874972,3,-0.646325513,-0.528876174,-0.590707441,-0.506031101,1
0.759323708,1,0,-0.023755488,3,2,1458,1,0,3,2,1,3,1,0.556431476,0.321551031,0,-0.95541658,3,1,0,1.678632906,-1.734893812,3,-0.102268058,0.53451728,0.694377769,-0.365717822,1
-0.30041525,1,1,0.849381516,2,0,58,1,0,1,1,2,3,0,-0.671130709,0.453676659,0,-0.775602263,3,3,0,-0.263338328,-0.685122918,2,-1.126219938,-1.183926365,-0.776138513,-0.989484993,1
0.854956507,0,0,-0.180281133,3,1,1457,1,0,2,2,0,3,1,0.589465865,0.392066546,0,-0.556196362,3,1,0,1.892294859,-1.474236937,4,-0.141331277,0.428706382,0.54588077,-0.46956477,1
0.342342807,1,0,0.931001982,4,2,1377,3,0,3,2,0,3,0,0.125265876,-0.472918667,1,0.693681514,3,3,0,-0.178788327,-1.765727768,2,0.183925172,-0.265966783,0.434818799,-0.168481678,1
1.75868167,1,1,-0.887515111,4,2,1572,3,0,2,2,3,3,1,0.873565231,-1.088666369,0,0.214647381,3,1,1,2.37967232,1.240415587,3,2.279214759,0.784167388,-0.372486076,1.389922087,1
-0.394856335,1,0,1.953827464,3,1,1100,1,0,2,2,0,2,0,-0.240687409,-0.747588584,0,1.855984331,4,1,0,0.287926101,0.93604276,3,1.120192469,0.785615676,0.498974625,1.061794779,1
-0.070522872,1,0,0.465523629,2,2,488,3,0,2,1,3,3,0,-0.4268093,-0.491874036,1,-0.731972729,3,1,0,-0.93452463,0.443777622,3,-0.656561851,-0.656607462,-0.587011436,-1.168129647,1
-0.642569255,0,0,0.456076219,4,1,648,2,0,3,2,0,1,1,-0.483124363,-0.139102253,0,0.413260834,3,3,0,-0.310922275,-0.685122918,1,-0.714099042,-0.886892311,-0.372486076,-0.599348401,1
1.2056572,1,1,-0.565066028,3,0,1080,1,0,2,1,1,2,0,-0.920911986,2.061290479,0,-0.849300694,3,2,2,0.706670938,-0.438897247,3,0.493689981,-1.183926365,-0.010084342,0.619164363,1
-0.399984054,0,0,0.983921518,3,3,1908,3,0,1,1,1,1,0,-0.972496447,-0.68281683,0,1.890220235,3,2,0,-0.915752307,-0.544615923,3,-0.441220531,-0.703240061,0.258273059,-1.168129647,1
-0.891345321,1,1,0.818335811,2,2,1103,2,0,2,1,1,3,0,-0.524940639,-0.68281683,0,0.847654567,3,2,0,-0.108504675,0.734474439,3,0.645571345,0.785615676,0.860287921,0.807233914,1
1.612328213,1,0,0.722097911,3,0,163,2,1,2,1,0,2,1,-0.337606985,1.983459354,1,0.429640232,3,1,2,-0.633486008,-0.685122918,3,-0.429006799,-0.156432733,0.697936222,-0.36446428,1
-0.955985305,1,1,1.147486785,4,0,1400,4,0,3,1,1,3,0,-0.652259422,-0.68281683,1,-0.440806351,3,4,0,-0.343267287,-0.397561151,2,0.396757387,-0.621200067,1.928988983,0.822604714,1
-0.55669234,1,0,-0.571521564,4,2,1858,3,0,2,1,1,1,0,0.558974415,1.305767652,0,-0.65850288,3,3,0,-0.671564818,0.432891256,2,-0.957829419,-0.711266007,-0.098045073,-0.690383452,1
0.023452859,0,1,-0.180944113,2,0,1212,1,0,2,1,1,1,1,-0.972340153,0.891916643,0,0.241006119,3,1,1,-0.960339715,-0.466178277,1,-1.126219938,-1.183926365,-0.776138513,-1.168129647,1
-0.95096376,1,0,1.390355657,2,0,173,2,0,1,1,1,3,0,-0.566737927,-0.055267917,1,-0.647524836,3,3,0,-1.098876664,-0.685122918,2,-1.017983605,-0.750657325,-0.154557098,-0.730198622,1
1.478293494,1,0,-0.193212475,3,0,1318,2,0,2,3,0,2,0,0.498456083,2.025743397,1,0.784742146,3,3,0,-0.169064276,-0.685122918,2,0.19813344,0.674757082,1.731346086,0.561151365,1
1.442510108,1,0,1.859720661,4,0,1967,1,0,3,2,0,1,0,0.792460015,1.085964104,1,-0.676037977,3,2,0,0.443371881,-0.43079461,2,-0.714125294,-0.435576811,-0.075354027,-0.374203721,1
-0.855594849,1,0,-0.060046567,2,1,1751,1,0,1,1,5,2,0,-0.79408666,-0.607906418,0,-0.583814311,3,2,0,-1.206484051,0.243207412,3,-0.940482873,-0.641887769,0.001487133,-0.620258703,1
-0.645240449,1,1,1.024992199,4,3,1842,3,0,3,1,7,1,0,-0.732630683,-1.001048615,0,0.446597948,3,3,0,-1.225329241,1.212231971,2,-1.119944528,-1.16631173,-0.750868003,-1.150325478,1
0.098048179,1,1,-0.71247183,2,0,1092,2,0,2,2,6,1,0,0.386915216,1.552279266,0,-0.40403879,3,3,0,0.919851304,-0.742413942,2,1.366034546,0.050588327,0.217871814,0.079668452,1
0.248205733,1,1,-0.708888656,3,0,926,2,1,1,1,1,4,1,-0.825297355,0.429152483,0,-0.455537276,3,2,0,-0.262601072,-1.474490771,2,-0.032184662,0.607420397,-0.409006728,-1.168129647,1
1.525916096,1,0,-0.552534299,3,0,1320,1,0,3,2,0,1,0,0.279486406,2.11205725,0,0.763113254,3,3,0,-0.151076474,-0.410181236,2,0.134142188,0.584947608,1.70396687,0.619777452,1
-0.742629665,0,0,0.006890295,3,1,1877,2,0,2,1,5,3,0,-1.203482772,-0.68281683,0,-0.50693751,3,2,0,-1.364289073,0.244444707,2,-1.097768548,-1.163961102,-0.73317432,-1.168129647,1
-1.003443806,1,0,0.736248501,2,2,1935,3,1,2,1,1,2,0,0.417045584,-0.063298038,0,-1.084982613,3,3,0,-0.863209745,-1.783946947,3,-0.973838167,-1.183926365,-0.162510858,-0.73580239,1
0.90333841,1,1,-0.450898183,3,1,984,4,0,2,1,1,2,0,-0.899858958,0.900264288,0,1.919068327,4,1,0,-0.804270652,1.455535176,3,-1.214890895,-1.183926365,-0.776138513,-1.168129647,1
-0.518094589,2,1,1.180690697,3,0,870,3,1,2,1,1,2,1,-0.972590108,-0.68281683,1,0.6097031,3,1,1,-0.236527046,-0.022008788,2,0.552998967,-0.182341096,1.293907461,1.018279116,1
-0.671381795,1,0,1.233490928,3,1,1490,1,0,2,1,0,1,0,-0.510262149,-0.828921429,1,1.077314688,3,3,0,0.143538774,-0.685122918,3,0.715939648,0.536135287,1.280240351,0.763614305,1
0.223913752,2,0,0.448441165,3,0,1165,3,0,3,3,0,1,0,0.993590708,-0.97803914,0,-0.877232426,3,2,0,0.737589219,-0.021145923,2,1.397944878,0.805580842,1.639448738,1.872879781,1
-1.435718709,1,1,0.317119716,3,2,1014,3,0,2,1,1,1,0,-0.797677306,-0.68281683,1,0.567946885,3,1,0,-1.244484568,-0.685122918,2,-0.973358047,-1.040902168,-0.776138513,-1.023566506,1
0.424607341,1,0,1.406642644,3,1,1321,3,0,2,2,0,1,0,0.317861554,-0.11198532,0,-0.877232426,3,3,0,-0.260596161,-0.298926091,3,-0.404644889,-0.171221129,-0.372486076,-1.054169124,1
-0.432056169,1,0,-0.88072627,4,0,1458,2,0,3,3,2,2,0,0.329418049,-0.521586008,0,-1.150554102,3,1,0,0.174040317,-0.812221064,3,0.598762455,1.029873444,0.838471237,0.672586173,1
0.901678479,1,1,-0.358210094,4,1,434,2,0,1,1,1,2,1,-0.423255144,0.073239932,0,-0.213102277,3,1,0,-0.248381273,0.553383721,2,-0.00863394,-0.621200067,1.474070519,0.417240065,1
-0.867671812,1,1,1.063316457,2,2,1854,2,0,2,1,4,2,1,-0.914876343,0.00519217,1,1.018321021,3,3,1,-1.152501646,0.278638507,2,-1.01340116,-0.86725198,-0.145330551,-1.168129647,1
-0.295224569,1,0,2.269575992,2,1,290,2,0,2,2,2,1,0,0.073980569,1.378024322,0,0.520499136,3,2,0,0.290998376,0.450989072,2,-0.653561662,-0.785910792,-0.776138513,-1.034030237,1
-1.474666067,1,0,0.574892604,2,1,1707,3,0,2,1,6,3,1,-1.014683299,-0.68281683,0,0.334218906,3,2,1,-1.234922812,-0.685122918,3,-0.908408014,-0.878234979,-0.776138513,-0.859149015,1
-0.688419149,0,0,0.113794551,3,1,1880,2,0,2,1,5,3,0,-1.168615561,-0.68281683,0,-0.16865763,3,2,0,-1.29648445,0.125163608,2,-0.99851918,-1.0943146,-0.583298722,-1.168129647,1
-0.764249366,0,0,-0.048891047,3,1,1156,1,0,3,1,0,1,0,0.132062078,-1.007330633,0,0.210996119,3,1,0,-0.866315733,-0.212160009,3,-0.528497483,-0.735828117,-0.776138513,-0.488749954,1
-0.559131619,1,0,-0.808770905,3,1,1863,2,0,2,1,0,2,0,0.629727874,1.539437072,0,-0.852315195,3,3,0,-0.636875691,0.278638507,2,-0.944018855,-0.672500724,-0.042431176,-0.651201054,1
-0.859660573,1,1,1.352541578,2,1,1818,4,1,3,1,7,2,1,-0.728974366,-0.839864904,0,-0.688575304,3,3,0,-0.551604643,0.130548818,3,-0.201089957,-0.643160959,-0.248437193,0.10052956,1
-0.448920904,1,0,0.245888729,4,2,1741,2,0,1,1,2,1,1,-0.404115102,0.20772309,0,-0.60391075,3,2,1,-0.199247182,0.278638507,3,-0.925742425,-0.621200067,0.031166362,-0.599348401,1
-0.145938192,1,1,-0.335986625,3,2,139,2,0,2,1,5,1,1,-0.553748806,-0.034414502,1,2.112712979,4,4,0,-0.433313407,0.278638507,3,-0.160344609,0.039504765,-0.776138513,-0.065097175,1
-0.243911179,1,0,0.084210362,2,1,1638,3,0,2,2,0,1,0,0.870442731,2.319046844,0,0.464965741,3,3,0,0.497033238,0.261423904,3,1.232958427,2.13212328,1.602516133,-1.168129647,1
-0.713667933,1,1,-0.322667552,2,3,1744,2,0,1,1,6,3,1,-0.748255363,1.3548217,0,-0.928395869,3,2,0,-0.587597687,-1.837007434,2,-0.687737262,-0.735547273,-0.454509128,-0.714925986,1
-0.89988375,1,1,-0.974610712,2,0,819,2,0,2,1,1,1,0,-0.789551999,-0.083408833,0,-0.668139201,3,4,0,-1.222568061,-1.081868853,2,-1.067245875,-1.01839031,-0.538655274,-1.084471034,1
-0.667976345,1,1,-0.785878729,3,0,1535,3,0,2,1,1,2,0,-0.558314762,-0.503170538,0,-0.853135303,3,1,0,-0.513659627,-0.685122918,1,0.11199493,-0.497169613,1.800315353,0.822604714,1
-1.121468254,0,1,0.892120129,4,0,393,1,0,3,1,2,2,1,-0.845850918,-0.288529184,1,-0.612790626,3,4,1,-0.813633486,-0.685122918,2,-0.679672083,-0.575494402,-0.677782331,-0.534671957,1
1.505138025,1,0,0.017071977,3,1,837,3,0,3,3,1,3,0,0.677341757,-0.229339051,0,0.458558046,3,1,1,0.207275118,0.099900398,3,0.81222318,1.406157229,2.086859013,0.875347478,1
0.394954388,1,0,0.714817039,2,2,782,2,0,3,1,0,3,0,-0.385980512,-0.025186058,1,-0.75093122,3,3,0,-0.298419962,-0.685122918,2,0.138890697,0.591611974,0.746674111,0.342122904,1
-0.320567221,2,1,1.703307754,3,3,589,1,0,3,3,7,1,1,0.824463391,2.370879926,0,-0.05827746,3,2,2,-0.013946665,-0.685122918,3,-0.725758821,-0.621893253,-0.776138513,-0.600049046,1
-0.057174945,1,0,-0.863249076,2,0,968,2,0,2,3,0,3,1,0.936881934,-0.028045757,0,-1.150554102,3,1,0,0.725703637,0.756488927,2,1.719890067,0.107520243,1.164431602,0.822604714,1
